date,app,platform,network,cdn,geography,stream_type,vst_p50,vst_p95,rebuffer_ratio,rebuffer_rate,vsf,ebvs,avg_rendered_bitrate,downshift_frequency,total_watch_time,avg_session_duration,dau,wau,mau,content_completion_25,content_completion_50,content_completion_75,content_completion_100,browse_to_play,ad_fill_rate,ad_start_failure,vcr_ads,ad_pod_dropoff,churn_rate,arpu,cdn_cache_hit_ratio,manifest_fetch_latency,ttfb,volume
2024-05-27,App_A,Tizen,AT&T,AWS CloudFront,Country,FAST linear,1.1,3.48,1.4,0.58,0.84,1.62,6.39,1.4,7114,31.5,12938,62670,135176,84.4,75,59.3,43.9,65.8,87.6,1.26,74.6,6.1,3.93,5.08,93,156,124,20551
2024-05-27,App_B,Tizen,Verizon,Akamai,Country,VOD Series,1.41,3.29,1.47,0.47,1.07,1.81,5.43,1.36,6507,32.2,11043,52655,112014,90.5,74.8,53.5,41.5,62.7,87.1,1.29,76.8,6.5,4.25,5.23,94.3,194,127,16528
2024-05-28,App_A,WebOS,Jio,Fastly,Metro,Live Sports/Events,1.12,2.65,1.21,0.51,0.8,1.67,5.75,1.33,6674,31.5,12715,61464,130072,84.4,71.1,57.5,42.5,60.6,89.1,1.12,74.9,6.3,4.18,5.41,93.2,156,117,21198
2024-05-28,App_B,iOS,Broadband,Cloudflare,Country,VOD Series,1.45,2.78,1.29,0.5,0.94,1.74,6.08,1.17,5426,31.3,11302,53928,137533,86.3,71.8,57.3,38.8,60.6,92.2,1.14,75.3,6.3,4.12,4.69,93.3,193,99,18201
2024-05-29,App_A,Tizen,AT&T,Fastly,Country,Live Sports/Events,1.08,2.9,1.45,0.49,0.89,1.49,6.19,1.5,6893,35.3,13377,64335,169826,86.3,69,53,39.4,63.5,90.1,1.25,75.6,6.7,3.97,5.35,91.8,133,128,21215
2024-05-29,App_B,Android TV,Broadband,Fastly,Country,VOD Movies,1.46,3.15,1.24,0.6,1.15,1.78,5.94,1.54,6880,32.5,10285,49515,107218,85.7,72.1,52.9,38.4,62,90.6,0.97,77.3,6.7,4.45,5.32,94.3,144,103,16582
2024-05-30,App_A,Android TV,T-Mobile,Akamai,Country,VOD Movies,1.34,3.4,1.36,0.53,0.86,1.42,6.01,1.51,6599,31.6,11999,57308,146484,88.1,73.1,58.1,42.8,62.2,87.3,0.91,79.5,6.6,3.94,4.72,93.1,147,106,19525
2024-05-30,App_B,Tizen,Wi-Fi,AWS CloudFront,Metro,FAST linear,1.24,3.24,1.16,0.56,0.93,1.92,6.81,1.32,6330,35.8,10226,49073,114488,88.2,73.5,55,42.7,63.3,92.6,1.2,80.6,7.6,4.26,4.51,93.8,172,135,14770
2024-05-31,App_A,Android,Verizon,AWS CloudFront,Metro,VOD Series,1.11,3.22,1.34,0.56,0.95,1.53,6.17,1.51,6345,36.2,13308,63801,138581,90.5,69.3,57,38.5,66.7,91.6,0.94,77.8,7.1,3.72,5.36,93.8,144,134,23614
2024-05-31,App_B,WebOS,T-Mobile,Cloudflare,Country,VOD Series,1.33,3.06,1.3,0.55,0.89,1.66,5.79,1.26,6258,30.3,10594,50768,114575,88.5,71.4,53.2,40.6,65,87.8,1.17,75.3,6.4,4.43,4.71,91.8,182,111,14588
2024-06-01,App_A,Apple TV,Airtel,Fastly,Metro,VOD Series,1.22,2.66,1.31,0.54,1.13,1.77,6.17,1.08,7094,33.7,13239,64125,133378,89.4,74.3,53,41.6,63.2,90.3,1.24,76.7,7.3,3.98,5.39,94.9,144,116,16503
2024-06-01,App_B,WebOS,Jio,Cloudflare,Country,FAST linear,1.14,3.19,1.39,0.64,0.94,1.58,6.82,1.61,5186,36.3,10040,47729,105030,87.2,70.9,53.7,43.4,63.6,89.1,0.96,80.4,8.1,4.52,4.86,93.4,166,133,13291
2024-06-02,App_A,Android TV,Broadband,Akamai,Country,VOD Series,1.22,3.28,1.19,0.51,1.09,1.51,6.71,1.31,7815,34.1,13642,66049,168069,90,70.3,56.6,38.5,61,88,1.17,80.7,6.8,4.46,4.85,93.6,188,103,17214
2024-06-02,App_B,WebOS,Broadband,Akamai,Country,Live Sports/Events,1.1,3.09,1.28,0.56,1.01,1.92,6.64,1.6,6104,30.8,9952,48222,127574,85.1,72.2,55,41,63.2,90.1,1.06,77.8,7.6,4.26,4.63,92.9,147,120,13281
2024-06-03,App_A,Tizen,Airtel,Akamai,Region,Live Sports/Events,1.31,2.63,1.58,0.53,0.99,1.55,6.77,1.28,6880,31.3,11717,55765,134053,89.5,72.9,59.5,40.8,61.6,92.4,1.12,75.1,7.3,3.98,4.69,95.4,141,119,15882
2024-06-03,App_B,Desktop Web,AT&T,AWS CloudFront,Region,VOD Series,1.22,3.14,1.54,0.63,1.18,1.74,5.66,1.46,5437,30.9,10852,51726,113297,87.2,69.9,55.7,43.3,60.4,91.3,1.18,75.9,6.9,4.08,4.53,92.2,139,99,14962
2024-06-04,App_A,Apple TV,Airtel,Akamai,Metro,Live Sports/Events,1.19,3.25,1.4,0.5,0.78,1.65,5.45,1.52,7169,36,13605,65574,170962,87.7,72.1,54.2,42.2,66.5,93,1.03,79.1,6.2,4.06,5.29,92.9,141,111,21345
2024-06-04,App_B,WebOS,AT&T,AWS CloudFront,Country,VOD Movies,1.23,2.94,1.52,0.5,1.1,1.83,6.29,1.25,6938,35.8,11100,52796,137436,88.1,72.4,58.2,39.2,62.3,91.2,0.92,76.8,7.6,4.68,4.76,92.8,152,133,17132
2024-06-05,App_A,WebOS,T-Mobile,Akamai,Metro,Live Sports/Events,1.35,3.22,1.31,0.54,0.91,1.6,5.66,1.37,6534,34,13241,63016,167862,90.4,73.3,54.4,39.7,61.2,93.1,1.32,76.2,7.5,4.03,5.33,92.5,156,108,17285
2024-06-05,App_B,Tizen,AT&T,Cloudflare,Metro,FAST linear,1.33,3.28,1.27,0.55,1.18,1.58,5.93,1.52,5872,32.2,10631,51332,128016,84.1,73.9,57.6,41.4,63.9,88.7,1.12,75,7.3,4.16,5.26,93.5,143,129,13156
2024-06-06,App_A,Android TV,Airtel,Fastly,Region,FAST linear,1.36,2.67,1.41,0.59,1.06,1.56,5.98,1.56,6540,30.3,12146,58227,134353,90.7,73.1,56.4,42.8,62.5,92.9,1.06,80.1,6.6,3.76,5.1,92.3,182,110,15306
2024-06-06,App_B,FireTV,Cellular 4G,Fastly,Region,FAST linear,1.35,3.11,1.31,0.57,0.97,1.36,6.33,1.31,6286,32.8,10867,52113,139162,89.6,72.4,53.9,39.1,62.7,92.7,1,76.1,7.5,4.39,4.96,92.6,182,115,16074
2024-06-07,App_A,Tizen,T-Mobile,AWS CloudFront,Metro,VOD Series,1.3,3.34,1.42,0.59,0.99,1.72,5.8,1.56,7319,31.4,11755,56117,144957,84.1,75.2,57.7,41.3,62.8,89.1,1.18,77.4,6.6,4.15,4.97,93.3,160,113,19342
2024-06-07,App_B,WebOS,Airtel,Akamai,Country,VOD Series,1.23,3.59,1.61,0.58,0.82,1.58,6.27,1.19,6454,30.6,10880,52392,110472,89.8,72.9,57.7,39.9,66.2,94.1,1.21,77,6.9,4.3,5.23,94.8,170,130,16733
2024-06-08,App_A,Android TV,T-Mobile,Cloudflare,Country,Live Sports/Events,1.31,3.52,1.17,0.47,1.06,1.87,6.91,1.33,6137,36.1,11967,57576,135707,90.7,74.6,57.7,40.5,59.8,87.4,0.91,81.5,6.2,4.19,4.96,94.6,186,104,18117
2024-06-08,App_B,Android,Cellular 4G,Cloudflare,Metro,Live Sports/Events,1.33,3.46,1.25,0.55,1.11,1.78,6.41,1.11,5907,33.6,11416,54862,134268,85.4,75.1,54.4,39.7,63.5,88.1,1.25,75.7,7.1,4.64,5.06,92.7,140,125,18408
2024-06-09,App_A,FireTV,Verizon,AWS CloudFront,Region,VOD Series,1.22,3.48,1.41,0.52,0.89,1.6,6.72,1.32,7669,34.3,13252,63246,162123,87.8,75.5,52.9,43.2,65.1,91,0.9,77.7,5.9,4.48,5.29,93,136,125,19066
2024-06-09,App_B,Desktop Web,Broadband,Cloudflare,Country,Live Sports/Events,1.24,2.69,1.45,0.56,1.11,1.74,6.14,1.18,6876,35.4,11060,52652,116999,90.9,70.8,59.5,40.8,62.4,88.4,1.22,79.9,6.8,4.55,5.43,92.7,190,126,16730
2024-06-10,App_A,Apple TV,Wi-Fi,Akamai,Region,VOD Movies,1.37,3.09,1.46,0.47,1.09,1.84,5.86,1.3,6832,35.1,12980,62422,136401,85.9,74.4,54.9,43.1,67,89.3,0.96,76,7.7,4.42,5.31,92.7,146,97,18408
2024-06-10,App_B,Android TV,Jio,Fastly,Country,VOD Series,1.43,3.41,1.24,0.61,1.19,1.68,6.69,1.12,5752,35.6,10250,49676,102558,90,70.9,59.4,43.2,66.3,89.7,1.14,79.3,7.7,4.21,4.68,92.6,175,133,17986
2024-06-11,App_A,Desktop Web,AT&T,AWS CloudFront,Country,Live Sports/Events,1.17,3.18,1.17,0.47,0.92,1.53,5.78,1.22,6751,35.3,13331,63595,165895,87.9,73.6,59.6,40,65.5,91.4,1.16,75.1,7.1,3.92,4.97,92.9,172,100,22018
2024-06-11,App_B,FireTV,Broadband,Akamai,Metro,FAST linear,1.4,3.61,1.48,0.51,1.02,1.97,6.18,1.58,5225,35.7,10852,52403,123725,90,72.8,55.6,39.8,60.5,93.3,1.28,81.7,6.8,4.71,5.25,93.3,137,109,14294
2024-06-12,App_A,Android,Wi-Fi,Cloudflare,Country,Live Sports/Events,1.3,3.34,1.54,0.49,1.13,1.53,6.29,1.15,7610,32.1,13141,63046,165642,88.6,73.9,58.2,42.5,61.1,93.6,1,76.4,6.3,4.17,5.44,94,148,113,19648
2024-06-12,App_B,Apple TV,Airtel,Akamai,Country,Live Sports/Events,1.45,3.44,1.44,0.6,0.96,1.64,6.01,1.25,5975,30.2,11163,53389,122894,87.7,74.7,54.3,41.1,66.5,92.2,1.34,81.2,6.1,3.98,5.36,94.9,187,127,13415
2024-06-13,App_A,Desktop Web,Airtel,Cloudflare,Region,Live Sports/Events,1.1,3.07,1.37,0.55,0.79,1.78,6.55,1.1,6682,34,11737,56863,144914,85.3,71.9,54.3,41.4,66.9,90.7,1.05,77.3,6.2,3.94,5.5,94,132,94,21043
2024-06-13,App_B,Tizen,Cellular 4G,Akamai,Metro,VOD Series,1.26,2.97,1.4,0.54,0.86,1.47,5.48,1.49,5131,31.7,9919,47870,100526,89.4,72.5,55.9,38.7,66.1,92.8,1.34,75.9,6.5,4.12,5.3,92.8,134,122,13081
2024-06-14,App_A,Tizen,T-Mobile,AWS CloudFront,Metro,VOD Series,1.26,3.41,1.25,0.55,1.06,1.32,6.02,1.51,6556,31,12622,61100,128392,90.6,75.5,53.5,40,65.5,91.3,1.14,76.6,6.8,4.25,4.53,93.8,154,114,21977
2024-06-14,App_B,iOS,Airtel,Fastly,Metro,VOD Movies,1.11,2.77,1.33,0.49,0.87,1.43,6.33,1.11,6717,36.3,10852,52113,114524,88.1,69.3,57.4,38.2,62.3,91.8,0.94,78.1,7.5,4.47,5.23,94.2,189,121,18306
2024-06-15,App_A,Desktop Web,Jio,Cloudflare,Country,Live Sports/Events,1.38,2.96,1.27,0.64,0.79,1.59,6.22,1.14,6469,36.7,12048,57763,150290,84.3,74.9,56.4,41.7,65.3,89.8,0.95,75.1,5.9,4.09,4.82,95.5,143,122,17799
2024-06-15,App_B,Desktop Web,T-Mobile,Akamai,Metro,VOD Series,1.17,3.02,1.54,0.59,1.11,1.93,6.45,1.1,6634,34.1,11119,53202,123431,87.2,69.1,55.3,41,64.3,91.8,1.33,76.8,7.8,4.31,4.92,94.7,181,105,19640
2024-06-16,App_A,Android TV,Jio,AWS CloudFront,Country,VOD Series,1.1,3.4,1.4,0.54,0.89,1.38,6.71,1.35,6879,34.2,13081,62758,153811,90.1,70.4,59.2,41.3,67,93.7,0.94,78,6,4.45,4.87,93,174,114,16376
2024-06-16,App_B,Apple TV,Jio,Cloudflare,Region,VOD Series,1.44,3.2,1.17,0.53,1.17,1.96,5.98,1.37,5938,33.6,10824,52103,124762,89.4,72.1,59.3,40,63.1,90.8,1.08,76,6.6,3.99,5.46,91.9,191,108,17811
2024-06-17,App_A,iOS,Cellular 5G,Fastly,Country,VOD Series,1.39,3.24,1.51,0.63,0.88,1.8,5.47,1.44,7099,30.2,12045,57667,154121,86.2,74.1,56.6,40.4,64,90.8,1.29,76.6,7.7,4.09,5.27,92.6,163,104,19695
2024-06-17,App_B,Android TV,Broadband,Cloudflare,Country,VOD Series,1.14,2.68,1.62,0.53,1.04,1.94,6.48,1.26,6042,35.1,11330,54798,133578,86.3,71.1,54.2,43.8,60,89,1.25,75.2,6.3,4.44,4.79,93.5,191,108,17377
2024-06-18,App_A,Apple TV,T-Mobile,Fastly,Metro,FAST linear,1.41,3.21,1.17,0.6,1,1.66,6.42,1.18,8020,33.6,12048,57911,150676,88.6,71.1,58.4,42.9,60.6,92.8,1.22,81.1,6.2,3.71,4.99,93.5,152,109,14885
2024-06-18,App_B,WebOS,Verizon,Akamai,Region,Live Sports/Events,1.14,3.52,1.15,0.47,0.96,1.5,6.09,1.61,6107,30.2,11233,54451,126109,85.4,73.1,58.9,42.1,64.5,89.8,1.19,79.4,6.3,4.1,5.17,94.7,142,98,14372
2024-06-19,App_A,Tizen,Cellular 4G,AWS CloudFront,Metro,VOD Movies,1.33,2.62,1.44,0.56,1,1.47,6.86,1.07,6140,34.8,13233,63710,148076,90.1,75.3,53.7,38.7,66.3,93.6,1.04,77.7,7.5,4.41,5.04,92.3,162,128,16472
2024-06-19,App_B,WebOS,T-Mobile,Cloudflare,Region,FAST linear,1.21,3.02,1.47,0.67,1.18,1.74,6.49,1.2,5412,33,10061,48478,129681,87.4,71.7,59.3,44,64.4,89.9,1.18,74.3,6.2,4.07,5.2,92.6,176,137,12451
2024-06-20,App_A,Android TV,AT&T,Akamai,Country,VOD Series,1.14,3.2,1.14,0.54,1.05,1.93,6.71,1.34,7591,30.4,12771,61788,128615,90.9,70.1,54,41.9,64.3,87.3,1.14,81.8,6.7,3.64,4.65,91.9,131,105,20914
2024-06-20,App_B,Tizen,Cellular 5G,Akamai,Metro,Live Sports/Events,1.44,2.8,1.47,0.46,1.17,1.51,5.89,1.2,5509,35.4,10319,49798,127963,85.2,74.4,56.3,40,59.4,92.4,1.22,76.8,6.8,3.87,5.06,92.1,142,101,18110
2024-06-21,App_A,FireTV,Airtel,Cloudflare,Region,VOD Movies,1.18,3.05,1.28,0.53,0.96,1.64,5.95,1.48,6739,35.7,12409,59453,136533,90.4,71.8,54.6,38.5,64,94,0.99,82.5,7.4,4.02,4.78,92,138,132,21764
2024-06-21,App_B,iOS,Cellular 4G,AWS CloudFront,Region,Live Sports/Events,1.19,3.02,1.52,0.59,0.99,1.71,6.38,1.58,6624,36.3,10965,52536,138216,84.5,71.6,53.7,39.6,61.1,93,1.06,75,7.7,4.68,5.17,93.6,146,99,16608
2024-06-22,App_A,Android TV,Cellular 4G,Akamai,Country,Live Sports/Events,1.05,3.5,1.49,0.65,0.89,1.62,6.49,1.15,7346,30.2,12129,58071,129603,88,68.9,55.2,43.6,65.6,90.9,1.3,81,7.7,4.1,4.64,91.9,137,122,17102
2024-06-22,App_B,iOS,Verizon,Akamai,Country,Live Sports/Events,1.24,2.92,1.57,0.53,1.17,1.69,6.3,1.41,5405,30.2,11487,55130,129447,87,69,57,38.3,66.6,90.3,1,80.1,7.4,4.5,5.27,92.5,185,98,19880
2024-06-23,App_A,Android,Cellular 5G,Cloudflare,Country,FAST linear,1.39,2.84,1.28,0.45,0.82,1.49,6.27,1.43,6505,32.3,11984,58005,148230,85.8,74.6,57.2,40.2,66.4,93.1,1.07,77.2,6.5,4.35,5.22,94.1,146,128,18324
2024-06-23,App_B,Apple TV,AT&T,Fastly,Metro,Live Sports/Events,1.09,3.38,1.08,0.64,0.98,1.52,6.1,1.09,6483,35.4,9851,47222,122438,87.6,69,53.2,40.5,64.1,88.1,1.27,74.4,7.2,4.7,4.65,95.5,175,113,16214
2024-06-24,App_A,WebOS,Comcast Xfinity,AWS CloudFront,Region,VOD Series,1.25,2.61,1.11,0.57,0.78,1.79,6.07,1.39,7345,31,12301,58944,133407,89.1,69.5,54.7,41.3,63.9,87.6,0.99,77.6,6.2,3.64,4.98,94.3,184,112,17702
2024-06-24,App_B,FireTV,Comcast Xfinity,AWS CloudFront,Metro,VOD Movies,1.22,3.48,1.56,0.67,0.91,1.58,5.6,1.19,6231,32.4,11380,54209,118535,87.7,71,59.5,43,65.1,89.7,1.01,77.8,6,4,4.53,95.3,168,96,14433
2024-06-25,App_A,Apple TV,Cellular 4G,AWS CloudFront,Metro,Live Sports/Events,1.25,3.17,1.19,0.52,1.15,1.7,6.94,1.47,8169,32,13140,62607,144506,89,75.4,56.5,42.7,62,88.1,0.94,76.1,6.9,4.36,4.79,93.2,186,102,21362
2024-06-25,App_B,Desktop Web,Verizon,Cloudflare,Region,FAST linear,1.41,2.74,1.53,0.54,0.86,1.4,5.98,1.3,6903,32,10618,51207,134626,88.7,71.8,53.8,39.5,60.5,90.5,0.99,77.7,7.8,4.31,4.74,92.9,185,117,14373
2024-06-26,App_A,Tizen,Broadband,Cloudflare,Region,Live Sports/Events,1.11,3.44,1.45,0.49,1.11,1.65,5.71,1.24,7488,31.6,13622,64853,154587,89.1,74.9,56.7,42.3,66.4,93.6,0.97,74.9,6.9,4.42,4.66,92.9,150,124,22930
2024-06-26,App_B,Desktop Web,T-Mobile,AWS CloudFront,Region,FAST linear,1.23,3.05,1.12,0.54,0.8,1.77,5.7,1.33,5999,36.3,10504,50222,119730,87.3,69.8,56,40.7,64.7,90.6,1.14,78,6.5,4.37,4.73,94.1,179,116,13328
2024-06-27,App_A,Android TV,Comcast Xfinity,Akamai,Metro,FAST linear,1.13,2.64,1.31,0.62,1.06,1.56,5.85,1.51,7347,35.5,13593,64593,159158,86.8,73.8,53.1,41.5,60.6,88.6,1.08,81,5.8,3.68,5.1,95.1,155,125,20618
2024-06-27,App_B,Desktop Web,Jio,Akamai,Country,Live Sports/Events,1.3,2.95,1.1,0.54,0.87,1.99,5.82,1.53,6933,30,11439,55472,145199,85.9,73.8,59.7,39,66.1,89,1.12,77.9,7.4,3.74,5.18,92.4,187,103,19599
2024-06-28,App_A,Android TV,Airtel,AWS CloudFront,Region,Live Sports/Events,1.41,3.1,1.19,0.61,1.07,1.82,5.53,1.36,6633,30.3,12584,60424,136739,89.4,74.2,53.9,38.7,61.5,92.5,1.1,80.4,7.6,4.07,5.46,95.2,140,119,17129
2024-06-28,App_B,Android,Cellular 5G,AWS CloudFront,Country,VOD Series,1.27,3.53,1.39,0.62,0.89,1.66,6.93,1.22,6659,30.3,10361,49292,121876,85.6,72.4,55.1,43.9,65.4,90.3,1.31,76.6,6.6,4.5,5.41,95.5,142,111,17944
2024-06-29,App_A,WebOS,T-Mobile,AWS CloudFront,Metro,VOD Series,1.05,3.35,1.09,0.57,0.96,1.56,5.79,1.07,6764,34.7,13667,65144,150019,89.1,72.9,54.3,39.7,65.9,88.1,0.98,80.1,6.7,3.97,4.71,93.1,164,121,18576
2024-06-29,App_B,WebOS,Wi-Fi,AWS CloudFront,Metro,VOD Movies,1.12,2.97,1.12,0.62,0.99,1.99,5.47,1.21,5432,33.8,10802,52226,133941,88.4,75.3,53.5,43.2,64.1,93.2,1.16,82.1,6.6,4.06,5.41,93.1,176,96,17394
2024-06-30,App_A,Android,Comcast Xfinity,AWS CloudFront,Region,Live Sports/Events,1.11,3.08,1.42,0.62,1,1.92,5.8,1.45,6747,34.8,12665,60609,147185,87.7,69.4,58.5,44.3,63.3,91,1.18,81.5,5.9,4.32,5.33,94.4,133,113,19446
2024-06-30,App_B,iOS,Cellular 5G,AWS CloudFront,Region,Live Sports/Events,1.37,2.67,1.42,0.54,0.82,1.79,5.62,1.28,6853,30,11000,53295,112067,86.4,70.2,57,43.1,66,89.9,1.12,80.8,7,4.69,5.15,92.1,150,135,19237
2024-07-01,App_A,iOS,Jio,Akamai,Metro,VOD Series,1.37,3.16,1.19,0.51,0.92,1.48,5.59,1.32,8220,34.5,12162,58171,152143,88.3,74.6,55.1,42.2,61.1,87.6,1.28,79.8,7.2,4.03,4.57,93.3,142,112,17136
2024-07-01,App_B,Desktop Web,Verizon,Cloudflare,Region,FAST linear,1.29,2.99,1.18,0.66,1.05,1.95,6.51,1.2,5439,33.2,10870,52216,112940,86.4,72.8,59.3,41.1,65.8,92.8,1.16,80.5,7,4.43,5.03,93.3,141,116,19419
2024-07-02,App_A,Tizen,Airtel,Fastly,Region,FAST linear,1.05,3.25,1.28,0.46,1,1.71,6.33,1.5,6178,31.6,12533,59704,155721,86.2,74.4,58.3,38.9,63,88.6,1.19,79.4,7.8,3.78,5.5,94.1,156,104,21578
2024-07-02,App_B,Apple TV,Airtel,Fastly,Country,Live Sports/Events,1.12,2.91,1.59,0.49,1.1,1.39,5.58,1.13,6716,30,10308,49615,129722,85.4,69.3,54.4,40.9,66,87.5,1.06,77.3,6.5,4.05,5.36,94.8,153,124,13174
2024-07-03,App_A,Tizen,T-Mobile,AWS CloudFront,Region,Live Sports/Events,1.05,3.26,1.05,0.6,1.04,1.79,6.51,1.5,7041,33.5,13289,64221,165454,86.4,71.3,54.8,40.5,64.4,93.7,0.92,79.5,7,3.61,4.66,94.4,131,99,19906
2024-07-03,App_B,Android,AT&T,Cloudflare,Region,VOD Series,1.14,3.55,1.46,0.65,0.81,1.49,5.71,1.34,5993,36.3,9897,47786,123612,84.3,73.8,56.2,38.4,60.6,87.5,1.21,75.3,6.5,4.17,5.13,94.1,136,116,16416
2024-07-04,App_A,Android,Jio,Akamai,Country,Live Sports/Events,1.31,3.21,1.16,0.54,0.82,1.59,6.58,1.52,7307,32.4,11968,56932,124339,87.9,72.6,56,40.9,61.3,94.5,1.16,75.5,6,3.76,5.44,92.6,150,93,18422
2024-07-04,App_B,Android,T-Mobile,Fastly,Country,FAST linear,1.23,3.58,1.5,0.67,1.04,1.58,5.86,1.36,6907,30.1,11313,54303,119316,90.2,75.6,56.4,39.6,65.9,93.1,1.33,74.7,6.4,4.49,5.21,93.8,134,133,17314
2024-07-05,App_A,Tizen,Comcast Xfinity,Cloudflare,Region,Live Sports/Events,1.33,2.93,1.38,0.61,1.01,1.72,6.36,1.44,7342,33.1,13599,64955,141529,90,73.7,57.3,39.4,61.6,90.9,1.26,81,7,3.89,5.19,92.5,149,111,23260
2024-07-05,App_B,Desktop Web,Cellular 5G,Fastly,Metro,VOD Series,1.41,3.5,1.6,0.54,0.92,1.48,6.22,1.54,5533,34.1,11058,53152,112510,84.5,72.3,55.7,41.8,64.9,89.7,1.21,77,6.6,4.06,4.91,92.5,162,134,14092
2024-07-06,App_A,FireTV,Verizon,Cloudflare,Region,Live Sports/Events,1.38,3.18,1.36,0.46,0.98,1.4,5.51,1.51,6367,33.6,12779,60889,159231,84.6,75.3,57.2,42.2,65.9,92.5,1.02,79.5,7.5,3.97,5.04,95.3,167,124,22757
2024-07-06,App_B,Apple TV,AT&T,AWS CloudFront,Region,VOD Series,1.41,3.02,1.47,0.5,1,1.86,5.86,1.17,5578,32.2,11424,54718,131211,86.3,72.5,54.6,41.3,63.9,89.9,0.93,80.7,7.2,4.52,4.61,94.1,147,108,19773
2024-07-07,App_A,Tizen,Comcast Xfinity,Fastly,Region,VOD Movies,1.36,3.39,1.14,0.46,1.1,1.55,5.58,1.26,8246,33.8,12697,60330,141844,86,75.2,59.5,39.2,59.9,94,1.31,76.4,5.8,4.5,4.73,93.5,177,131,19437
2024-07-07,App_B,iOS,Broadband,Cloudflare,Country,FAST linear,1.07,2.98,1.34,0.63,0.84,1.63,5.69,1.08,6383,30.8,10045,47786,110841,90.5,73.3,57.3,41.8,63.4,91.1,1.16,79.6,6,4.58,5.18,92.8,157,105,12883
2024-07-08,App_A,Apple TV,AT&T,Fastly,Country,FAST linear,1.37,3.1,1.2,0.44,0.85,1.79,6.2,1.39,7114,31.7,12735,61726,160935,87,69,53.4,40.7,67,87.4,1.3,81.4,6.9,3.97,4.86,94.7,140,104,17472
2024-07-08,App_B,WebOS,AT&T,AWS CloudFront,Country,VOD Movies,1.4,3.08,1.18,0.63,1.12,1.64,6.61,1.57,6217,33.2,10487,49938,116781,89.4,73.1,59.3,40,61.5,89.1,1.17,78.3,6.9,4,5.02,95.6,167,131,18220
2024-07-09,App_A,Tizen,AT&T,Akamai,Country,VOD Movies,1.25,2.84,1.44,0.5,1.03,1.81,6.1,1.07,8163,32.7,11842,56450,142907,90.7,71.9,54.5,40.6,62.8,90.7,1.19,77.2,7.5,4.24,5.5,93.6,159,103,21313
2024-07-09,App_B,WebOS,Airtel,Akamai,Country,FAST linear,1.41,2.66,1.23,0.63,0.92,1.37,5.68,1.4,6247,30.8,10999,52963,128474,89.5,73.2,56.7,42.4,62.2,88,1.28,75.6,7.8,4.01,4.74,92.6,148,134,16205
2024-07-10,App_A,Tizen,Wi-Fi,Akamai,Metro,FAST linear,1.26,2.87,1.28,0.46,1.01,1.38,5.97,1.31,6264,35.9,12049,57953,141173,86.4,75.6,55.8,42.4,61.6,89,0.89,81.6,6.2,4.03,5.15,92.2,171,97,18419
2024-07-10,App_B,Android,Comcast Xfinity,AWS CloudFront,Region,FAST linear,1.23,2.99,1.46,0.61,1.07,1.4,6.74,1.08,5811,36.2,10030,48479,101459,85.5,68.7,55.7,41.3,64.6,93.5,0.95,75,6.7,4.43,5.01,92.3,142,134,14584
2024-07-11,App_A,Tizen,Verizon,Cloudflare,Region,VOD Series,1.31,3.14,1.18,0.61,1.06,1.87,6.2,1.33,7908,34.3,12374,58878,145396,85.4,73.5,58.6,43.5,64.4,94.1,0.93,76.7,7.4,4.45,4.91,93.1,129,119,16531
2024-07-11,App_B,FireTV,Airtel,Fastly,Metro,VOD Series,1.14,3.07,1.36,0.48,1.11,1.43,6.67,1.1,6883,31.6,10212,49227,117319,89.2,69.5,56.6,41.2,65.4,90.3,1.15,78.7,7.8,4.14,4.83,93.8,176,113,15813
2024-07-12,App_A,Apple TV,Verizon,Fastly,Country,FAST linear,1.29,3.33,1.56,0.47,0.86,1.69,5.79,1.09,6343,35,12559,60172,130017,89.9,70.9,54.3,39.7,61.6,88.8,0.91,81.5,7.7,4.26,5.17,93.2,167,99,19656
2024-07-12,App_B,iOS,Comcast Xfinity,Cloudflare,Region,FAST linear,1.25,3.4,1.29,0.57,1.06,1.99,5.94,1.35,5235,30.4,10671,51561,136651,90.3,73,54,44.1,66,89,1.2,76.2,6.3,4.25,4.91,95.5,174,106,16324
2024-07-13,App_A,Desktop Web,Verizon,Fastly,Metro,FAST linear,1.07,3.01,1.14,0.49,1.14,1.78,6.19,1.3,7126,32.2,13315,63257,152168,90.3,73.9,56.2,41.8,65.6,91.7,1.02,78.7,6.7,4.1,4.72,94.4,142,132,19376
2024-07-13,App_B,WebOS,Airtel,Cloudflare,Metro,FAST linear,1.17,2.77,1.19,0.51,1.14,1.87,6.61,1.38,5854,36.7,11336,54322,140251,86.5,73.6,57.4,39.6,62,90.1,1,75.9,7.3,4.51,5.32,92.6,187,112,15282
2024-07-14,App_A,Tizen,Broadband,Akamai,Region,Live Sports/Events,1.09,2.83,1.3,0.54,1.02,1.76,6.83,1.39,6222,32.2,12581,59772,154788,90.9,74.7,56.3,41.3,61.1,94.3,1.11,80.6,6.6,4.15,5.32,94.1,157,94,19785
2024-07-14,App_B,iOS,Broadband,Cloudflare,Region,FAST linear,1.21,2.83,1.21,0.65,1.07,1.43,6.93,1.27,5462,30.4,9900,47951,105638,88.8,71.5,57.8,40,60.9,88.5,1.12,75.7,7.4,3.9,5.22,92.9,156,109,14182
